date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,FeeMeanUSD,FeeMedUSD,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2020-06-13,1493,5182,7107259,1371.52817445,1107944072.68608,0.0005950641582546052,0,9.906033042464431,0,0,0,0,0,44.8273497,13.984896290955044,0.0011710231308438709,11.0794407268608,-17.721039869933854,8.595537961205196,100000000,100000000,55359897,16647,2645,2230781,24715805.8641072622848,1007.68431002,11164.578584254212528585216,22,243.7476959909376,2665325,29530310.35532026176,0.061385257340449154,0.04435458390189621,0.047203234584542376
2020-06-14,1675,5151,7316689,1420.44049699,1062103729.72853,0.0005313016057385093,0,9.090039172579992,0,0,0,0,0,31.49931709,13.395028050602692,0.0011367962892979235,10.6210372972853,-24.172612519310245,5.861818747982992,100000000,100000000,55359897,17109,2844,3174672,33718309.7186473179216,1303.20253165,13841.362694571276632329745,33,350.4942308104149,3706308,39364835.5032268856724,0.06129320733534702,0.04498107668447545,0.04723800832704358
2020-06-15,1773,5158,7467330,1447.71810779,1044260670.11246,0.0005846309474854928,0,10.377783948814912,0,0,0,0,0,24.56296951,13.139240914446388,0.0011060462717632786,10.4426067011246,-25.87439013048346,4.210023768530021,100000000,100000000,55359897,17751,3775,4071169,42513616.6808107366574,1285.27019868,13421.571189491514021435528,44,459.4746948494824,4851895,50666431.240152941117,0.060718138007595734,0.045110082609402004,0.046148013631709575
2020-06-16,1654,5143,6698575,1302.46451487,1057897410.10593,0.0004948841564803604,0,7.963675846082065,0,0,0,0,0,37.20339131,13.307732543799792,0.00111122604261981,10.5789741010593,-25.462452140279545,4.202490234860519,100000000,100000000,55359897,16092,2909,2687927,28435510.1185380210711,1103.13887934,11670.077634409440108884862,28,296.2112748296604,3209031,33948255.8384964265383,0.060697639975434516,0.04510943951273618,0.04610182898184499
2020-06-17,1682,5178,7116371,1374.34743144,1058147949.01207,0.0005517394094147302,0,9.27804990871798,0,0,0,0,0,33.41422918,13.33058565461594,0.0011198881011694063,10.5814794901207,-22.278516102722044,3.2041920936460735,100000000,100000000,55359897,16816,3209,2992737,31667585.1848253533559,1108.04799003,11724.787080571910877096621,32,338.6073436838624,3555726,37624841.7414889161282,0.06069766511553134,0.04508118530557055,0.04577920495687139
2020-06-18,1654,5180,7655681,1477.93069498,1040205756.43888,0.0007679857085497049,0,13.446661770996451,0,0,0,0,0,60.81851997,13.225509292510123,0.001107781447625805,10.4020575643888,-24.421000745016848,1.035036267386513,100000000,100000000,55359897,17509,3050,1644236,17103437.5214403829568,716.01737705,7448.05397317678006239704,35,364.072014753608,2183853,22716564.6181631740464,0.060704672574223885,0.04519766161272954,0.045616197401111606
2020-06-19,1572,5164,7574242,1466.73934934,1023744223.14577,0.0006188162040359635,0,10.438810545882482,0,0,0,0,0,21.13328063,13.000499676896817,0.001102460856229112,10.2374422314577,-24.545254497388395,1.2405842729483352,100000000,100000000,55359897,16869,2978,4731873,48442276.4840944412721,2196.17562122,22483.221052375477323652394,41,419.7351314897657,6540211,66955032.2940441955747,0.06063213917197297,0.04517075913386853,0.04501210587381544
2020-06-20,1689,5181,7926856,1529.98571704,1028559071.22675,0.000663525603950141,0,11.581839416949279,0,0,0,0,0,26.15114736,13.111672781399669,0.0010992058601702937,10.2855907122675,-26.589053439497228,7.834382681942675,100000000,100000000,55359897,17455,3043,3823924,39331317.17881678767,1441.11567532,14822.7260053744980709881,30,308.567721368025,4385315,45105555.2343673517625,0.06055990939780016,0.043785473711029026,0.04501121350037312
2020-06-21,1916,5180,7668414,1480.38880309,1028474485.12134,0.05055126608257409,0,866.448700655383,0,0,0,0,0,46.77826401,13.172207248074097,0.001107700626621708,10.2847448512134,-41.07223666778673,-0.9726397462814457,100000000,100000000,55359897,17140,3276,2137745,21986161.881957189783,844.1541514,8681.91006224156693730876,35,359.966069792469,2765449,28441937.3640432458166,0.060550376959556104,0.040911690647759534,0.044830983702352646
2020-06-22,1808,5160,7953396,1541.35581395,1080833340.67891,0.0005739521605719069,0,10.417231714379753,0,0,0,0,0,36.74715641,14.300019570013673,0.0011160306961560868,10.8083334067891,-35.424371120333184,6.038417757514623,100000000,100000000,55359897,18150,3666,2721299,29412706.8915617710409,931.20158211,10064.737168374376135103001,45,486.3750033055095,3413785,36897326.4590955277435,0.06065321807586211,0.04174717402578257,0.04493208023816594
2020-06-23,1832,5061,9223903,1822.54554436,1089819500.27263,0.04289523303805301,0,870.3871735751844,0,0,0,0,0,37.57735769,14.415718712191824,0.0011338437034840918,10.8981950027263,-38.970747917857054,12.12629635871356,100000000,100000000,55359897,20291,3526,2661177,29002025.8827701668551,925.87748157,10090.393342782985928004291,47,512.2151651281361,3264644,35578726.9264803989372,0.06065003841256603,0.04069565057260261,0.044853832200682314
2020-06-24,1820,5066,11742545,2317.91255428,1048882743.42617,0.05539981094720373,0,1649.8617698187045,0,0,0,0,0,9.52234943,13.719621458272798,0.0011286873082911387,10.4888274342617,-45.92381858981705,5.72525028727064,100000000,100000000,55359897,29781,3750,10501610,110149575.071917011337,2966.75466667,31117.777738492221121047539,43,451.0195796732531,11125330,116691666.519214718861,0.06069787566919252,0.04127581136144283,0.04492497021688623
2020-06-25,1692,5114,10228731,2000.14294095,1032495909.69812,0.0003641905927411029,0,10.375061606007876,0,0,0,0,0,22.01400883,13.448058723933688,0.0011165592635885503,10.3249590969812,-45.6706790201207,4.005810480810926,100000000,100000000,55359897,28488,3012,4542562,46901766.8455011138344,1695.82436919,17509.317247550695523289228,34,351.0486092973608,5107823,52738063.5496198039276,0.060709652473712634,0.041400695413021875,0.04490440051963311
2020-06-26,1644,5133,11332439,2207.76134814,1019921507.03562,0.000490183871392128,0,15.012371245253977,0,0,0,0,0,26.47864008,13.274795559465215,0.0011135197731747758,10.1992150703562,-39.749314907502615,2.0434630611726936,100000000,100000000,55359897,30626,2974,3776629,38518651.4119442652498,1903.63483524,19415.581100034849795112488,32,326.3748822513984,5661410,57741938.191465294242,0.060604046960207505,0.04145969050945461,0.04481542464076077
2020-06-27,1619,5128,12089861,2357.61719969,967251870.544496,0.000580467233444035,0,18.470467368190263,0,0,0,0,0,16.73073143,12.544267159832357,0.0010744657582151664,9.67251870544496,-46.614719293261835,-7.056207091755031,100000000,100000000,55359897,31820,3245,5977025,57812886.115412162044,2051.60986133,19844.2347599897655015473968,29,280.50304245790384,6657474,64394541.79601347963104,0.06068779305832665,0.0418799860738322,0.04539743287427225
2020-06-28,1600,5116,8390919,1640.13272088,1003453442.50716,0.0004920356963838937,0,10.809532213857617,0,0,0,0,0,24.82850948,13.021395856499316,0.0011017195948730828,10.0345344250716,-45.58715537691928,-2.030313102726437,100000000,100000000,55359897,21969,3099,4027628,40415371.8173822781648,1584.05679251,15895.272415710095623093716,40,401.381377002864,4908992,49259449.2164010838272,0.06069821854867176,0.04239600300567636,0.044440392746307004
2020-06-29,1711,5125,15114515,2949.17365854,1020643438.98175,0.0003330287987332209,0,16.160222458528885,0,0,0,0,0,36.20913528,13.267301507312355,0.0011112978541163608,10.2064343898175,-39.07420501314294,-7.744441066754212,100000000,100000000,55359897,48525,3109,2761734,28187456.873128243545,1126.62688968,11498.8434313230786878334,32,326.60590047416,3502683,35749904.2278291303525,0.060694658629728206,0.03994376818664671,0.044275991953998894
2020-06-30,1584,5111,15421460,3017.30776756,1004368382.675,0.03437393217397241,0,1810.5093815353378,0,0,0,0,0,42.23356428,13.113504488846154,0.001098394513438052,10.04368382675,-40.696011202358015,-7.921036368341759,100000000,100000000,55359897,52671,2782,2367785,23781283.90972124875,1082.06290439,10867.8976923479745744325,22,220.9610441885,3010299,30234491.37998169825,0.06061958185517563,0.039964269355754825,0.044319667769288286
2020-07-01,1740,5012,15275690,3047.82322426,1016072138.25438,0.0002783133665635904,0,14.360134774580699,0,0,0,0,0,53.72410095,13.32044010093083,0.0010994857681586251,10.1607213825438,-42.53935274614285,-18.559577430704373,100000000,100000000,55359897,51597,3201,1861362,18912780.6740544926556,735.70415495,7475.28493842678206036181,26,264.1787559461388,2354989,23928387.0879554410182,0.06052421472116844,0.03063735567987519,0.04425027012988259
2020-07-02,1675,4959,16644422,3356.40693688,994061078.956685,0.0003417369990491837,0,17.74606062362471,0,0,0,0,0,24.47087244,12.998319785699328,0.0010930489846198382,9.94061078956685,-44.53055125559015,-17.618494757427495,100000000,100000000,55359897,51929,3216,4086491,40622216.52606782642335,1496.21641791,14873.3050674032091074822835,39,387.68382079310715,4811832,47832549.0967830349692,0.060528271511712285,0.030364665718733558,0.044283919166629764
2020-07-03,1761,5113,16060363,3141.08409935,979060834.460352,0.0003460091563953957,0,17.610482023901056,0,0,0,0,0,71.31421399,12.81905889874635,0.0010798436466200403,9.79060834460352,-42.77877911989216,-20.602985732541615,100000000,100000000,55359897,50896,3176,1402245,13728831.5981785629024,959.75440806,9396.5795163222478329923712,30,293.7182503381056,3048180,29843536.5438535575936,0.060537636606805535,0.02992906275230204,0.04432596718820476
2020-07-04,1634,5124,14802836,2888.92193599,994159513.908025,0.0002544429527602754,0,12.209953974106803,0,0,0,0,0,50.58332693,13.008479103473741,0.0010893442875478908,9.94159513908025,-41.53281241320835,-18.347790803521104,100000000,100000000,55359897,47987,3017,1976936,19653897.327872753114,805.27510772,8005.71909653147670047453,30,298.2478541724075,2429515,24153254.51432255357875,0.06024169944655247,0.0302028548663703,0.04435681123998873
2020-07-05,1802,5129,15358735,2994.48917918,997225107.496381,0.0002797766905776593,0,13.93903427795924,0,0,0,0,0,34.07316394,13.097623965767468,0.0010983122250677855,9.97225107496381,-40.74180853802626,-15.837978905340789,100000000,100000000,55359897,49822,3158,2934861,29267170.76211936238041,1149.86827106,11466.7751021448626567703386,29,289.19528117395049,3631284,36212075.77249888383204,0.060241502447048144,0.030001483413658225,0.044290747045616176
2020-07-06,1964,5111,15435155,3019.98728233,1055495798.67615,0.0003591350762863004,0,18.180854101918115,0,0,0,0,0,40.92915736,13.919273160283293,0.0011302091091914281,10.5549579867615,-38.76875095536785,-10.622103356667148,100000000,100000000,55359897,50624,3493,2443246,25788358.881323087829,852.89493272,9002.27018198137619318628,33,348.3136135631295,2979162,31444929.745756363863,0.06033559373348118,0.03210281524107285,0.04406978708100719
2020-07-07,2747,4999,17392419,3479.17963593,1052743503.78646,0.0004672380102909236,0,24.980412982194743,0,0,0,0,0,48.03124721,13.938780423941164,0.0011378355410999303,10.5274350378646,-40.149682304360084,-10.339243236559039,100000000,100000000,55359897,53464,5507,2081978,21917888.1452632641788,507.89849283,5346.868389097164321610818,100,1052.74350378646,2796997,29445204.2186021726062,0.06032990462130021,0.03210111712883055,0.03978696126134696
2020-07-08,2533,4731,15998565,3381.64552949,1105263115.40249,0.00043236800858956285,0,21.315310455457645,0,0,0,0,0,22.76549289,14.651250353004492,0.0011715036878248446,11.0526311540249,-36.050571369740574,-4.97771616500058,100000000,100000000,55381697,49299,5178,4392613,48549931.2913747780637,1040.5038625,11500.30540655074087117625,49,541.5789265472201,5387729,59548581.3948434204521,0.06033737214484869,0.03346431787213498,0.040023968241825685
2020-07-09,1930,4841,15203123,3140.49225367,1075113570.51746,0.00030140138377034354,0,14.388299258428066,0,0,0,0,0,60.7997354,14.311127743810248,0.0011646138732843868,10.7511357051746,-33.59955811717052,-10.8250029775566,100000000,100000000,55381697,47738,3777,1644744,17682865.9442716923024,610.15462007,6559.855121511819596014222,46,494.5522424380316,2304554,24776572.7939029451284,0.06037165317662938,0.03301240721425119,0.03657682422216983
2020-07-10,1770,5103,13787514,2701.84479718,1050549376.72903,0.0002757623303332887,0,12.4432236316285,0,0,0,0,0,21.31111522,13.934449637034731,0.0011314209699298445,10.5054937672903,-27.7203569495027,-12.022974986592201,100000000,100000000,55381697,45123,3762,4692387,49295842.3822140289461,1941.27538543,20394.056462228939859200329,50,525.274688364515,7303078,76722440.4110349095434,0.06028748260294333,0.033185805788956885,0.03670001628191541
2020-07-11,1807,5149,14035082,2725.78791998,1076783117.71375,0.0004888108720921602,0,21.70222509914836,0,0,0,0,0,18.36249175,14.233530144666467,0.0011657065964892587,10.7678311771375,-30.04821560250308,0.6045486467188748,100000000,100000000,55386078,44398,3791,5445884,58640359.52227427705,1696.54787655,18268.141118621512532375625,49,527.6237276797375,6431613,69254522.9806828477875,0.060295075862291984,0.02698075632804814,0.036514952725945383
2020-07-12,1679,5090,14177362,2785.33634578,1077211527.99813,0.0002520205765729169,0,11.458619555040167,0,0,0,0,0,113.42112128,14.259697763939469,0.0011596513791492908,10.7721152799813,-23.807126659549606,-1.1277963333076948,100000000,100000000,55386078,45467,3108,881670,9497450.878901112771,432.22168597,4655.941827776716076072361,35,377.0240347993455,1343345,14470667.2007864794485,0.05972022497578232,0.026776395978091814,0.03633011926854369
2020-07-13,2052,5062,15285842,3019.72382458,1066289097.69386,0.0003465864041612886,0,16.505484325373477,0,0,0,0,0,43.02664942,14.106494463887971,0.0011544145033088875,10.6628909769386,-12.660364212513544,-3.759664049759522,100000000,100000000,55386078,47623,4235,2324141,24782062.0980330547426,722.67886659,7705.845965786725276021374,43,458.5043120083598,3060545,32634257.665014547537,0.05971088510635445,0.026632646903517146,0.0363283799147948
2020-07-14,2006,4822,16123538,3343.74491912,1087641756.87435,0.0004685739961902912,0,22.60260385423229,0,0,0,0,0,43.4632566,14.41786596144362,0.001174513853427961,10.8764175687435,-11.857947750988101,2.404475799397436,100000000,100000000,55386078,48237,4046,2300794,25024396.283659632339,769.81141869,8372.790438859274335716015,43,467.6859554559705,3114657,33876310.1154099234795,0.059721625054073295,0.02573569291704846,0.03633680645160026
2020-07-15,1995,4320,15045872,3482.84074074,1101736466.22846,0.0006140733360978332,0,27.97656711928244,0,0,0,0,0,74.23166515,14.654274672154873,0.0011979660142774637,11.0173646622846,7.486332976619596,5.503970202172815,100000000,100000000,55386078,45559,4273,1347134,14841866.5269621023364,571.90732506,6300.911553217755854432076,46,506.7987744650916,2443760,26923795.067104614096,0.05959987342707517,0.025602611904330337,0.036365499440942674
2020-07-16,1748,4795,14504314,3024.88300313,1067767563.24106,0.00043255263316291186,0,19.521532887276674,0,0,0,0,0,33.92863383,14.193042289799356,0.001169183433083464,10.6776756324106,-0.8814581921590845,0.932997192434906,100000000,100000000,55386078,45131,3801,2947363,31470986.0849686032478,1039.99500132,11104.729283423393781781992,49,523.2061059881194,3953021,42209076.0061073824226,0.0596426128716508,0.026205148696933096,0.036578799816980645
2020-07-17,1694,5121,15232525,2974.52157782,1060313261.16506,0.00034136347706142624,0,15.411195535414372,0,0,0,0,0,45.43895163,14.104478267018383,0.001157993648834092,10.6031326116506,-19.193007779084184,0.2046322685794329,100000000,100000000,55386078,45146,3225,2200755,23334897.110753116203,1217.4179845,12908.4443334618946702157,30,318.093978349518,3926173,41629732.9752820711538,0.05946328228607261,0.0262391808634351,0.036573104838048535
2020-07-18,1755,4949,14541750,2938.3208729,1054472837.26762,0.0007995134787298576,0,34.89956286003293,0,0,0,0,0,80.03393439,14.025391535178665,0.0011491758053347708,10.5447283726762,-19.122883492221714,1.371563341235782,100000000,100000000,55386078,43651,3155,1249470,13175321.759807731614,550.79207607,5807.952831980556859878534,30,316.341851180286,1737749,18324091.1848896938738,0.05946321883620553,0.026062484646611577,0.03657834735184459
2020-07-19,1782,4290,14144810,3297.15850816,1065237939.68523,0.00044674379133420887,0,18.84409986226901,0,0,0,0,0,98.74836448,14.218775593862233,0.0011555007708894832,10.6523793968523,-21.28534502413253,4.053133155853881,100000000,100000000,55386078,42181,3264,1012675,10787398.3057074029025,481.94791667,5133.892057891397140697841,24,255.6571055244552,1573078,16757023.6768416223794,0.05946656298573824,0.025931351508829175,0.036519012029487784
2020-07-20,1935,4278,14129137,3302.74357176,1041041993.69196,0.0005175811798149076,0,22.203197451700795,0,0,0,0,0,84.45239798,13.915785703588543,0.0011356172712087141,10.4104199369196,-19.423693145951397,1.2136320425740754,100000000,100000000,55386078,42898,3598,1184099,12326967.8368865614404,546.83602001,5692.792604937869323361196,30,312.312598107588,1967516,20482667.7926083037136,0.05949062025785068,0.02629689039339653,0.03582420475624304
2020-07-21,2364,4130,21649351,5241.97360775,1117963518.27737,0.0003294506211124751,0,24.86956848653925,0,0,0,0,0,33.97348437,14.942504057462266,0.001190770266735682,11.1796351827737,-7.10695365120781,8.701142755668068,100000000,100000000,55386078,75488,4448,2943472,32906943.1307092682864,791.77023381,8851.702362575234533318797,49,547.8021239559113,3521794,39372372.1088813200178,0.059557462200074726,0.029307443818414845,0.035317657238844676
2020-07-22,2059,4645,28467786,6128.69451023,1161399996.20338,0.0002699457930539851,0,28.058705621620017,0,0,0,0,0,37.30631958,15.577613202707779,0.00121851707889937,11.6139999620338,3.3749156351065817,7.45412382207448,100000000,100000000,55386078,103942,4052,2680511,31131454.6522311832718,902.05009872,10476.409812286665541976736,46,534.2439982535548,3655107,42450412.5592294766166,0.05962271258827474,0.028741324332703516,0.035534835909999916
2020-07-23,2372,4914,29946565,6094.13207163,1143930695.86759,0.00027355253104784446,0,29.491698372269457,0,0,0,0,0,31.47658221,15.397102625639434,0.0011904577470153806,11.4393069586759,-3.1413593294863915,4.965152080819204,100000000,100000000,55386078,107810,4180,3176965,36342277.8319697806435,980.19593301,11212.762157347109314701459,43,491.8901992230637,4097219,46869345.8179191123221,0.05962639496455352,0.028893986684325083,0.03500884858062176
2020-07-24,1889,4964,28578907,5757.23348106,1109967492.09751,0.0001692662239637744,0,18.22252460704396,0,0,0,0,0,18.57231978,15.030923838475413,0.0011625008196151088,11.0996749209751,-7.206548655791645,5.823791939965281,100000000,100000000,55405464,107656,3149,5384357,59764612.3584767265107,2275.06160686,25252.444261337254524049186,39,432.8873219180289,7164169,79519946.9789272611919,0.059608067761527564,0.028542173881466376,0.03518284322218085
2020-07-25,2132,5000,29402364,5880.4728,1159960379.8187,0.00020654959441352745,0,22.743175840875537,0,0,0,0,0,20.16682807,15.720921356084387,0.001195533134629251,11.599603798187,-3.1310602852567357,12.34527603676879,100000000,100000000,55405464,110110,3621,4958638,57518236.178634389306,1607.82932891,18650.18319046089128468617,37,429.185340532919,5821950,67532313.33285480465,0.059655134087080244,0.029345174120938226,0.035601061450450354
2020-07-26,2415,5043,29539850,5857.5946857,1158034269.07219,0.0002882114148903857,0,31.86234833896299,0,0,0,0,0,10.63300286,15.53464366516722,0.0011657390400740507,11.5803426907219,2.314274083585876,13.541508938074237,100000000,100000000,55405464,110552,4233,9404681,108909428.8769211292139,2463.73919206,28530.944144617100364148114,40,463.213707628876,10429008,120771486.5642802208752,0.05962882350015757,0.029207768988917564,0.035600892076025695
2020-07-27,2781,5054,21416685,4237.57123071,1164135245.75069,0.0003757015193185899,0,27.616315879033674,0,0,0,0,0,29.66700566,15.670654596502592,0.0010538490634549788,11.6413524575069,3.4792432066638126,20.35492317997403,100000000,100000000,55405464,73506,5802,3370748,39240065.5134364681612,845.73061013,9845.448116625685435684897,57,663.5570900778933,4906929,57123289.9729618753101,0.05962552220557572,0.027132743779884706,0.03525373549092529
2020-07-28,2509,5083,15776505,3103.77828054,1176933173.76123,0.0005345391726280723,0,26.0112106792563,0,0,0,0,0,31.02021774,16.015258792290542,0.0010753538531057222,11.7693317376123,4.541995887609013,17.28826908208371,100000000,100000000,55405464,48661,4770,3223704,37940841.7998677219592,932.42515723,10974.020995935177932281929,44,517.8505964549412,4447668,52346080.1507626231164,0.05954743598087584,0.026532617558024683,0.03519449226946263
2020-07-29,2221,4775,77445260,16218.9026178,1169360210.68417,0.0004251139422717478,0,39.68396139712297,0,0,0,0,0,28.10605652,16.11667827062051,0.001051982971778005,11.6936021068417,3.9793349895976373,14.570884015164784,100000000,100000000,55405464,93349,3940,3557952,41605275.0032416401984,1134.56624365,13267.166217097113534180205,46,537.9056969147182,4470191,52272634.8955848057647,0.059524776884205405,0.02652224414251794,0.03381185192799961
2020-07-30,2374,5145,22226992,4320.11506317,1181691870.20488,0.0005663373675272537,0,30.726633875191467,0,0,0,0,0,5.02429043,15.913143311489865,0.0010612037774536975,11.8169187020488,0.8920375788882547,17.65522397843736,100000000,100000000,55638968,54255,4658,19903308,235195772.5378374974304,4439.79497638,52464.696289647132253607344,43,508.1275041880984,20680565,244380555.317435841572,0.05952907275153488,0.026252551948815553,0.033775221979151046
2020-07-31,2196,5066,54336787,10725.77714173,1213477488.67947,0.0005228106184468658,0,34.576603061601816,0,0,0,0,0,5.6434036,15.92262306472252,0.001070256101746766,12.1347748867947,2.588267212894452,19.428281023848758,100000000,100000000,55638968,66136,4220,17719803,215025820.4433493854441,4718.03981043,57252.351006503591098328721,60,728.086493207682,19910128,241604921.2472679867216,0.05942327199087979,0.026514420203535807,0.029125976639285057
2020-08-01,3823,4845,35017885,7227.63364293,1338476606.26943,0.0006146227703455477,0,29.97330864144252,0,0,0,0,0,2.2897423,16.276787915385437,0.0011345346799994153,13.3847660626943,14.563175207809106,34.64732043168068,100000000,100000000,55638968,48767,12489,43673037,584553383.4923924835891,3600.35343102,48189.888417221479430397186,500,6692.38303134715,44964814,601843516.4425615383602,0.05985727661037088,0.03086162080039199,0.03145672815923404
2020-08-02,2635,3099,60851230,19635.7631494,1220342140.05396,0.00042636298419598123,0,29.55377661252929,0,0,0,0,0,9.79203672,14.838635450331315,0.0010999998781320364,12.2034214005396,1.8672329666218097,24.64415867749421,100000000,100000000,55638968,69316,4768,10212380,124625976.642442600248,2309.5971057,28184.98674632370057823572,67,817.6292338361532,11012159,134386016.8067447609964,0.06024054311508732,0.03584441101159285,0.03360452875799043
2020-08-03,3088,5206,27876958,5354.77487514,1237766592.80788,0.0005511911784536371,0,22.70080868461387,0,0,0,0,0,11.99820075,15.087419352468336,0.0011015984804684815,12.3776659280788,3.619287589721868,24.50382212229096,100000000,100000000,55638968,41185,6544,8334583,103162684.0238447891404,1478.46164425,18299.9043200045848915669,56,693.1492919724128,9675053,119754573.8704565781764,0.06014415498710789,0.03583637278029074,0.03361383071518791
2020-08-04,2359,5155,25547422,4955.85295829,1258890207.08433,0.0008206128646810899,0,29.07021073132831,0,0,0,0,0,18.69768738,15.568493148866917,0.0011237430362951214,12.5889020708433,4.888483951065793,26.23932125464447,100000000,100000000,55638968,35425,4551,5348255,67328658.4448980334415,1368.90463634,17233.006411207620503625522,37,465.7893766212021,6229885,78427412.1776156120205,0.0601462437244154,0.035869180463265135,0.033485023632190816
2020-08-05,2357,5111,32441628,6347.41303072,1285867973.50133,0.0006682357604543919,0,28.869789558911275,0,0,0,0,0,15.37249004,16.247617407454804,0.0010970223293133826,12.8586797350133,13.6645166415867,21.825967958766203,100000000,100000000,55638968,43203,4489,6505127,83647344.7285878631891,1618.21942526,20808.165330395631424455958,46,591.4992678106118,7264187,93407854.1682470586871,0.060164920396843874,0.034763475211850914,0.03358076139547404
2020-08-06,2484,5081,23908951,4705.56012596,1296103855.41737,0.0004654406654301396,0,16.142878599113416,0,0,0,0,0,16.1241508,17.476795278824635,0.0011012573835134634,12.9610385541737,14.505600317050124,23.11677543063456,100000000,100000000,55638968,34683,4964,6201877,80382766.9052431240349,1453.93694601,18844.532812573175317061937,50,648.051927708685,7217343,93544260.8816956744791,0.060165862650239786,0.034720610318465475,0.033577622521416765
2020-08-07,2265,5202,8252727,1586.4527105,1288419868.15042,0.0011193028730346927,0,21.974154003417553,0,0,0,0,0,9.32301835,17.869118969026868,0.0011108055049132261,12.8841986815042,18.716087841613458,16.57132588571294,100000000,100000000,55638968,19632,5024,10726140,138197718.845629459788,2615.51313694,33698.790910419262099785148,46,592.6731393491932,13140338,169302725.5341195364196,0.05967731350084355,0.03387770454864379,0.03356135062442807
2020-08-08,2309,5159,9059730,1756.10195774,1305543833.63151,0.001147610062590942,0,24.70574942745892,0,0,0,0,0,5.85322351,17.983587244608152,0.0011117626446593613,13.0554383363151,25.781858213160803,21.433108969421937,100000000,100000000,55638968,21528,6590,17084603,223046980.9669239664053,2838.37830046,37056.272876790383437034946,128,1671.0961070483328,18704913,244200838.2576386860863,0.05962529908985477,0.03333184226980729,0.03329707065369632
2020-08-09,2641,5180,9932240,1917.42084942,1299864148.95055,0.0013239794479701817,0,30.891088480042228,0,0,0,0,0,7.03749231,17.868913353900044,0.0011128480941404331,12.9986414895055,23.04722610502378,23.73184714056769,100000000,100000000,55638968,23332,6864,14209607,184705587.0997677793385,2265.79560023,29452.264695888695618386265,113,1468.8464883141215,15552421,202160344.8728566178155,0.059604279854497635,0.03293129212852995,0.03327485594041628
2020-08-10,4061,5153,15273140,2963.93169028,1455761603.35568,0.0018134161744658573,0,57.40731583505896,0,0,0,0,0,5.01820127,19.499714685685667,0.0012263827152747325,14.5576160335568,31.827867202988923,35.19543345428608,100000000,100000000,55638968,31657,11352,19927459,290096296.6464457561712,1989.14182523,28957.162927986686080878064,125,1819.7020041946,22580738,328721713.5583453089184,0.059941927401514605,0.03812487788957538,0.03311974456677639
2020-08-11,2451,5066,47154330,9308.00039479,1370058729.89434,0.0006170182107152256,0,36.457755016528964,0,0,0,0,0,5.37537392,17.951739139813846,0.00120258187586672,13.7005872989434,28.24072527055032,27.18567284927148,100000000,100000000,55638968,59087,6489,18603357,254876916.6319097929938,3034.44644783,41573.698462463614442222822,139,1904.3816345531326,19690523,269771729.3233528933982,0.06010343558743999,0.04023058715169751,0.034144676635886766
2020-08-12,2306,5014,23836057,4753.90047866,1436763455.04359,0.0015187393924514401,0,54.589568722266776,0,0,0,0,0,10.4408601,18.78444376351145,0.0012412093704775667,14.3676345504359,37.393778482315604,34.74426946228574,100000000,100000000,55638968,35944,5744,9577755,137609683.6536101934045,1855.80483983,26663.525735607669456181897,101,1451.1310895940259,10659743,153155291.8255672319737,0.05975342969574027,0.040707539657429216,0.03457077984716079
2020-08-13,2544,4792,27070009,5649.00020868,1451713760.01943,0.0008668301018391449,0,34.100229376250674,0,0,0,0,0,21.1103896,18.982155480878163,0.0012330404362189218,14.5171376001943,54.159256415100074,33.473522034621496,100000000,100000000,55638968,39339,5411,4737004,68767738.8806707998772,1020.19885419,14810.367145836791181369117,48,696.8226048093264,5520296,80138896.6258021935128,0.05927365520113871,0.04066491851776984,0.03403215296406531
2020-08-14,3068,5084,14839765,2918.91522423,1484468786.60816,0.001644979637433988,0,46.3966506738188,0,0,0,0,0,18.36329427,19.305628684284066,0.001260758719121769,14.8446878660816,49.67611747224877,34.73900811233885,100000000,100000000,55638968,28205,6103,5445646,80838915.0991758007136,1143.10355563,16969.015481935394235719408,50,742.23439330408,6976361,103561901.4861048970576,0.059272949480634905,0.040727383570121505,0.03397638049152808
2020-08-15,2723,4687,9228772,1969.01472157,1511848405.91553,0.0012320311250930585,0,27.25252848706087,0,0,0,0,0,7.45646042,19.25551823449418,0.001274003392529829,15.1184840591553,53.901161950417645,41.5896547116045,100000000,100000000,55643093,22120,5367,13411189,202756847.1108189086517,2698.98248556,40804.523683878209668047468,48,725.6872348394544,14485439,218997878.6113664896767,0.059274643280021876,0.03999495735061768,0.03400207429706415
