date,AdrActCnt,CapMrktCurUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2020-02-08,43,43398488.6750162553273728,4826474.62,4828419.2428978645361024,0.95707772,3.954273547796287,0.00010093565655780431,1.00040290751552,,0.04514208152857482,43381010.14,43381010.14,43381010.13055485,88,88,45326527.87541363,45344790.27414706092975564454,520745.19217129,520955.0043228867194081734208,19363.91699696,19371.7188646479806529928192,45825576.91107339,45844040.38041390125554128401,,0.0004966050122779187,0.0005232113958757146
2020-02-09,48,43398058.6520471076523762,0,0,3.60374779,3.936800320017635,0.00009855036894485086,1.00039299481483,,0.008204253994839941,43381010.14,43381010.14,43381010.13055485,96,96,12037748.65622126,12042479.42902538175540120929,155178.28337887,155239.2676396121162823846421,34998.87,35012.6243744349092421,14897115.20437126,14902969.69340250306093027379,,0.0004923341848811834,0.0005036420360512141
2020-02-10,88,44176534.474549288177504,5850984.15,5851859.35303217386314,0.61293706,3.779740924744996,0.00010130803500236086,1.0001495821916,,0.011406308077275763,44169927.44,44169927.44,44169927.43161484,230,230,72062745.77928585,72073525.08273222922732586886,318819.80945829,318867.499224114265426988364,51955.925,51963.69668112810523,73328556.17540739,73339524.82154697115141903592,,0.0004917449047791264,0.0005021244517663592
2020-02-11,78,41939121.2281373784067084,0,0,1.6343588,3.5248364387887365,0.00009744292765230245,1.00095543934036,,0.02476714545926905,41899089.19,41899089.19,41899089.18670484,195,195,25636408.166508406,25660902.19941621450847303507,144326.94770203,144464.8433457385997610329308,9312.52,9321.4175479658893072,28143754.8018965,28170644.45241967757443699274,,0.0004985601297860847,0.0005117605624438997
2020-02-12,90,46984874.710837938490172,8458392.13,8464150.3095733022079367,0.53416356,3.6701397751502043,0.00009658954673233084,1.00068076526659,,-0.011263610998819985,46952910.8,46952910.8,46952910.79350609,272,272,87899876.59283511,87959715.77575705949454306197,336051.23144764,336280.0034538043504362263476,9537,9543.49245834746883,91405934.95375865,91468160.9394353537066897685,,0.0005009604662264436,0.0005082571291630679
2020-02-13,73,44533097.1134979880655802,0,0,1.33171856,3.4128993787122406,0.00009770673620329225,1.00007703681058,,-0.017126835885635277,44529666.69,44529666.69,44529666.68350609,215,215,33437745.78356281,33440321.72085096052187150253,166739.3103284,166752.155393066008788394472,35000,35002.6962883703,35848951.72060576,35851713.40950895187101597694,,0.0005032537482990163,0.0005049821182827281
2020-02-14,67,41249056.3258211672314734,219661.77,219781.4715130854445182,2.08958938,3.1127637017881966,0.00009656263709179923,1.00054493557566,,0.024217474335531845,41226590.49,41226590.49,41226590.48545309,167,167,19729517.66345627,19740268.97952169968063768639,127266.52929084,127335.8813502413541469649544,10000,10005.4493557566,21253510.39157039,21265092.18549041620248606071,,0.0005105619330456567,0.0005082195734537442
2020-02-15,42,41234941.9765131899079978,0,0,3.88745007,3.093897560760455,0.00010091105666815661,1.00020257524122,,-0.010470490716143577,41226590.49,41226590.49,41226590.48545309,92,92,10605046.932893848,10607195.25283442839241125401,124297.08416085,124322.263672656826830030237,34242.975,34249.9117789207154295,11435331.74279823,11437648.25788445807444003904,,0.0005145544373051489,0.0005102275401076477
2020-02-16,37,41237444.5832245937469462,0,0,9.66736834,3.1038791439702207,0.00010050829924583351,1.00026327894438,,0.014625769860464722,41226590.49,41226590.49,41226590.48545309,72,72,4264510.157265698,4265632.912998200700756623877,65298.5727553,65315.764494604536012050214,4750,4751.250574985805,4701497.238381486,4702735.043611412562853815749,,0.0005134519993482209,0.0004907022359814908
2020-02-17,55,42903939.4945901911457684,2035249.4,2037113.998873293753538,1.54150159,3.1600327502631105,0.00010336754328237356,1.00091615252327,,0.0891294413765723,42864668.92,42864668.92,42864668.91384308,173,173,27807087.074604124,27832562.60759231117093894797,178517.89954491,178681.4491690269296811850557,49998.72,50044.5264534882702144,30883596.6212693,30911890.70624152871574518661,,0.0005264343276485054,0.0004791830640216599
2020-02-18,72,54672703.3576205635218396,12854043.79,12860029.3184293611591813,0.78719174,3.8423273666622473,0.00009813004829491357,1.00046565334047,,-0.021136808667293863,54647256.68,54647256.68,54647256.67147308,214,214,69420515.72852255,69452841.6235686867010652226,351787.33261832,351951.1435648887516995194104,50000,50023.2826670235,75282489.180319458,75317544.72288517038779943987,,0.000519922485769343,0.0004757961796516791
2020-02-19,68,53500535.3518342128440752,529925.22,530110.6055705830380912,2.79596544,3.7165859396660808,0.00010381378111486241,1.00034983345496,,0.042726107584214926,53481825.62,53481825.62,53481825.61147308,154,154,19128214.156137273,19134905.84538272928310162272,130541.98416832,130587.6521216589370077788672,36622.5,36635.3117757042726,20103465.56192148,20110498.42673567636916463654,,0.0005010008791031528,0.0004745362218786626
