date,AdrActCnt,CapMrktCurUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-04-16,28,,0,,4075.86990226,,,,,,500000000,500000000,50000200,17,17,122673.19909384,,7220.82582905,,693.53,,122754.03909384,,,,
2018-04-17,39,,0,,1437.95812645,,,,,,500000000,500000000,50000200,27,27,347715.27126,,12878.34338,,437,,347715.27126,,,,
2018-04-18,38,,0,,10671.18963003,,,,,,500000000,500000000,50000200,28,28,46855.13212071,,1673.39757574,,999.5,,46855.13212071,,,,
2018-04-19,39,,0,,329.95848787,,,,,,500000000,500000000,50000200,29,29,1515342.1365992702,,52253.17712411,,433.607,,1515342.13659927,,,,
2018-04-20,39,,0,,270.46430299,,,,,,500000000,500000000,50000200,28,28,1848672.7988291897,,66024.02852961,,912.5,,1848672.79882919,,,,
2018-04-21,36,,0,,7.08361238,,,,,,500000000,500000000,120454800,32,32,70585454.57508035,,2205795.67422126,,295.7963,,70585461.5750803389,,,,
2018-04-22,76,,0,,94.18505638,,,,,,500000000,500000000,120454800,67,67,5308697.7828032505,,79234.29526572,,5697.13,,5308697.78280325,,,,
2018-04-23,101,,0,,2.49461053,,,,,,500000000,500000000,120454800,116,116,200432088.95602107,,1730927.3406407,,1200,,200787571.5143211,,,,
2018-04-24,94,,0,,538.08709133,,,,,,500000000,500000000,120454800,105,105,929217.6081856701,,13115.06557622,,499,,1377081.88550263,,,,
2018-04-25,40,,0,,13304.62776425,,,,,,500000000,500000000,120454800,24,24,37580.90860261,,1565.87119178,,145.77615,,37580.90860261,,,,
2018-04-26,69,,0,,1589.9325472,,,,,,500000000,500000000,120454800,66,66,314478.74998347,,7874.00988044,,399,,519684.65210937,,,,
2018-04-27,53,,0,,244.19880233,,,,,,500000000,500000000,120454800,49,49,2047512.08942582,,41821.6752944,,303.21,,2049262.08942582,,,,
2018-04-28,50,,0,,4116.86827984,,,,,,500000000,500000000,120454800,42,42,121451.54180622997,,5084.18902824,,750,,213535.93918623,,,,
2018-04-29,87,,0,,1248.17565273,,,,,,500000000,500000000,120454800,88,88,400584.64440318994,,5506.66095799,,174.3,,484586.16430319,,,,
2018-04-30,111,,0,,324.98532629,,,,,,500000000,500000000,120454800,122,122,1538531.0029415202,,14690.84968641,,449,,1792283.66174152,,,,
2018-05-01,117,,0,,536.69274514,,,,,,500000000,500000000,120454800,141,141,931631.7474527898,,6981.55909541,,700,,984399.83245279,,,,
2018-05-02,262,,0,,377.4524221,,,,,,500000000,500000000,120454800,481,481,1324670.2649662101,,3527.33883121,,316.5,,1696649.97781219,,,,
2018-05-03,204,,0,,225.15898428,,,,,,500000000,500000000,120454800,429,429,2220653.1158229187,,5554.36053074,,514.27,,2382820.667686959,,,,
2018-05-04,97,,0,,268.89314144,,,,,,500000000,500000000,120454800,137,137,1859474.72416413,,14375.34500777,,999,,1969422.26606413,,,,
2018-05-05,86,,0,,1907.64547211,,,,,,500000000,500000000,120454800,117,117,262103.20906566997,,3928.50603918,,602.5,,459635.206584500000001,,,,
2018-05-06,59,,0,,452.43968221,,,,,,500000000,500000000,120454800,67,67,1105119.68702372,,17128.50099438,,888.6206,,1147609.56662372,,,,
2018-05-07,71,,0,,254.19021641,,,,,,500000000,500000000,120454800,97,97,1967030.8600073599,,23206.06767925,,1732,,2250988.56488736,,,,
2018-05-08,146,,0,,397.57225947,,,,,,500000000,500000000,120454800,281,281,1257633.0166015897,,4933.03199581,,1030,,1386181.9908214,,,,
2018-05-09,165,,0,,295.26743112,,,,,,500000000,500000000,120454800,241,241,1693380.1269719498,,7771.77480071,,1087.61508,,1872997.72697195,,,,
2018-05-10,304,,0,,150.13692872,,,,,,500000000,500000000,120454800,512,512,3330293.2480238304,,7274.95067153,,558,,3724774.74382383,,,,
2018-05-11,366,,0,,166.37534773,,,,,,500000000,500000000,120454800,595,595,3005252.9225234003,,5776.70175112,,301,,3437137.5419192,,,,
2018-05-12,138,,0,,78.63103781,,,,,,500000000,500000000,120454800,200,200,6358812.168223259,,47975.08902472,,1999.5,,9595017.80494326,,,,
2018-05-13,103,,0,,281.39052009,,,,,,500000000,500000000,120454800,166,166,1776889.99560382,,14413.40131233,,1337,,2392624.61784689,,,,
2018-05-14,93,,0,,905.62300002,,,,,,500000000,500000000,120454800,131,131,552106.11920147,,4566.4589252,,1000,,598206.11920147,,,,
2018-05-15,163,,0,,157.50335463,,,,,,500000000,500000000,120454800,180,180,3174535.5593405,,21921.29755189,,1690,,3945833.5593405,,,,
2018-05-16,235,,0,,277.39911458,,,,,,500000000,500000000,120454800,264,264,1802457.0869973903,,8998.04142802,,243.5,,2375482.93699739,,,,
2018-05-17,244,,0,,2664.60643519,,,,,,500000000,500000000,120454800,261,261,187644.97202920995,,915.5687526,,4.2,,238963.44442921,,,,
2018-05-18,129,,0,,528.51573586,,,,,,500000000,500000000,120454800,132,132,946045.62565392,,7303.11458829,,453.865605365,,964011.12565391999,,,,
2018-05-19,174,,0,,830.53259044,,,,,,500000000,500000000,120454800,157,157,602023.3350912802,,3834.54353561,,10,,602023.33509128,,,,
2018-05-20,136,,0,,422.64351002,,,,,,500000000,500000000,120454800,129,129,1183030.1143687402,,13758.97763077,,600,,1774908.11436874,,,,
