date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2020-09-12,9588,4271,2154049,504.343011004449,3084334091.853796193545454462,0.24900535,0.024286235042959835178145,0.176036,0.0171693165308395082492,1064.248872,103.7993691685615434754584,0,0,0,0,0,18.283387850502,3.6682195269439104,0.000009344945105095456,0.0975329849055847,112.96161213622555,-30.111583822299956,31623497372.089434,31623497372.089434,27584736532.222674,4274,8039,1729630068.05224,168695983.3195845613722273447,270267.05763925,26359.95285320576033412291948,14762.002627,1439.7821793953926883710069,2172676876.36197,211907660.9869249354956716939,0.05347649008185418,0.0575768276142155,0.05297361957672946
2020-09-13,10167,4191,2317907,553.067764256741,3005719327.138057075247215093,0.24535635,0.0233197311930982702782,0.175599,0.016689690231277336668,1121.769247,106.617812421501453893404,0,0,0,0,0,20.725962597799,3.5850819553523174,0.000009207470850039634,0.095044335282532,104.22584982066394,-31.38601415634586,31624392113.461095,31624392113.461095,27585658961.506164,4572,8387,1525834660.958955,145021941.1018914586999804741,237494.09678562,22572.46856251457261573478984,14347.773545,1363.67459936882273021594,1991862989.741029,189315293.8338129577382274054,0.05324825044454199,0.05762526298581319,0.053016921202537676
2020-09-14,8803,4153,2042210,491.743318083313,3053684444.911486672755776594,0.24788408,0.023935416535817841567096,0.176036,0.0169978442556667195332,966.995778,93.3720581604403097304786,0,0,0,0,0,18.455004558794,3.64967797782143,0.000009055748500509537,0.0965589098574537,107.13592425714145,-30.142103460421087,31625092385.772857,31625092385.772857,27587396374.016558,3901,7485,1713632325.856161,165466469.2811637753333199172,305692.8680459,29517.37008971054669266872483,19987.65263,1929.985948562267371908231,2288111117.32358,220937515.1214852283344577682,0.05324297226525884,0.057830062671552794,0.05295630080665065
2020-09-15,7978,4109,1806784,439.713798977853,2947813653.04813799242189426,0.25032006,0.023332206362788027857978,0.176036,0.0164082266490338539868,895.144525,83.4359690622472161145075,0,0,0,0,0,18.571337180567,3.5329735032774954,0.000008647017366912775,0.0932094949273663,98.10592833793459,-32.76378297293711,31625679930.410825,31625679930.410825,27587984052.826891,3576,6927,1702929607.217743,158729208.5856241018580136203,317061.88006081,29553.1777011892919131771447,16279.758342,1517.4280525973982065146746,2196287643.181244,204714861.9361394489232464777,0.05199826147289085,0.05791174366462318,0.05303663732775534
2020-09-16,10033,4154,2271740,546.880115551276,2890585102.886057406188876578,0.24543632,0.022431986177090793229552,0.174741,0.0159706912838777174451,1050.467449,96.0089007831107792246639,0,0,0,0,0,14.42188924844,3.472851706551372,0.000008332757898065044,0.0913963596630311,85.81177180905395,-35.232883989821566,31626917237.659628,31626917237.659628,27589236900.477112,4280,8948,2192980177.065303,200430404.9969580585095796199,351064.87911298,32086.05195646845460946615368,11356.28952,1037.923521407430812364072,3141328538.302973,287105992.9064822872877193215,0.051884787649802255,0.057623228949974396,0.053068739566298706
2020-09-17,8992,4123,2014607,488.626485568761,2974568364.470528709427023714,0.24713602,0.0232432879532218562988,0.176036,0.01655628927799906584,966.301835,90.8812555961355770949,0,0,0,0,0,17.282543718112,3.574377854671957,0.00000859986011422064,0.09405058782294,76.75452199423542,-31.38201625918576,31627323479.045794,31627323479.045794,27589643136.863278,3910,7623,1830015534.455158,172114036.7406193190022737245,292560.45471643,27515.4827398268606487489042,14360.876207500001,1350.648848967848362750637823,2230188346.303342,209750524.9256997928686262655,0.051911413046195,0.05807990239975805,0.053203489683418995
2020-09-18,9219,4111,2083854,506.897105327171,2860194591.856718527040827865,0.24109237,0.021802460226403566692789,0.175489,0.0158698176249681212033,997.881305,90.2403815721509004538585,0,0,0,0,0,17.213830156544,3.436955293014511,0.000008281231215000099,0.0904319793546497,72.37571988409493,-30.304915261076363,31628132130.557609,31628132130.557609,27592451799.882464,4139,7814,1837367502.928045,166156780.0916932376542352808,339815.30588392,30730.17072608862616482046282,12696.656502,1148.1837786619428774373494,2655316800.176949,240125554.0536563548397859098,0.05156439195552613,0.05775787305217693,0.0530416093009495
2020-09-19,7140,4017,1624622,404.436644261887,2891879734.349534887292019414,0.2494916,0.02281177112482364553696,0.1787895,0.0163472644109928237012,811.346683,74.1838796796398907473448,0,0,0,0,0,23.782833026392,3.4758861342016174,0.000008256713283798559,0.0914330226942456,75.67064255250557,-31.815958597437472,31628394743.330927,31628394743.330927,27592714422.655782,3252,6105,1329883395.650636,121595258.6952250016455051802,290191.87701918,26533.12047718041313826683061,11019.6065265,1007.5559336191314277539084,1771621409.202113,161984700.513188168579852461,0.051281458172698254,0.05730635353249816,0.05272967516879023
2020-09-20,7466,4026,1615050,401.154992548435,2828202994.071073525775721588,0.25089603,0.022434803276557301755356,0.176036,0.0157409147908479905872,799.605647,71.4997179878426980397644,0,0,0,0,0,21.913462994501,3.403787560137619,0.00000818761468234395,0.0894187256632052,72.71063892208882,-27.14274361965706,31628755309.301475,31628755309.301475,27591074989.22633,3187,6270,1443348106.013128,129062348.3280947083398577579,294745.03808789,26355.72570137200367433670503,11490.041769,1027.4248928009799744179988,1848051388.811046,165250400.1476002901630575246,0.05127486274213576,0.05553328624686306,0.052742565744143266
2020-09-21,10254,4114,2385787,579.91905687895,2543296504.868699570660515993,0.24821661,0.019959052520619548689722,0.17958849999999998,0.01444067866207375654950363308,1004.284406,80.7543266544217415903212,0,0,0,0,0,11.494350023521,3.059861803149367,0.00000769076003322319,0.0804098183462402,64.12815967144192,-35.88720363989682,31629178590.07474,31629178590.07474,27591498269.999595,4046,9161,2751715279.711413,221264925.7821682606431695794,700730.43641174,56345.60710154963291260813995,26049.7615485,2094.6565940777578215049497,6419391527.967927,516182106.6572943264292066381,0.05188137700889443,0.05783390432708318,0.054314824526177106
2020-09-22,9159,4227,2066532,488.888573456352,2576947351.038684813919299301,0.23767784,0.01936382501298145830384,0.176036,0.014341809484574598936,881.309445,71.80106431153954787307,0,0,0,0,0,15.194187646566,3.114187095338479,0.000007744499523095416,0.081470889389526,75.68886503685162,-33.0915740625053,31630283778.023668,31630283778.023668,27590982409.229504,3708,7889,2081735760.659312,169600863.8948955786749471661,814677.70843107,66372.51747170021717555097282,23956.0280175,1951.718908826128327044705,6426992441.812681,523612790.3342405504329353792,0.05180366445871025,0.05798322378993878,0.05436205853899521
2020-09-23,10194,4217,2290752,543.218401707375,2423633027.720488897908226052,0.23967009,0.018364019048302183110954,0.175225,0.013426102680308377385,1081.15177,82.840089467924932832762,0,0,0,0,0,18.681446675192,2.9302095411038365,0.000007487523661022563,0.0766220726512106,101.14021667063165,-38.17623623092364,31631003232.620025,31631003232.620025,27591715622.234293,4511,8949,1693177395.871874,129734761.4378823002750885907,438386.19301342,33590.05873036189999022504625,10008.436066,766.8671153740484076014996,3923118041.277111,300597435.5780098245248842206,0.05190271255403212,0.058317391816220435,0.04981761847214425
2020-09-24,8413,4256,1892632,444.697368421053,2616820214.035120923309472023,0.24733041,0.020461217983861531534992,0.177267,0.0146649929879030326704,921.30578,76.218037217386959099936,0,0,0,0,0,18.308433666608,3.16584151252724,0.000007703505467704633,0.0827282742298512,111.85841507398875,-26.66243587228536,31631509763.694338,31631509763.694338,27592222153.308606,3725,7467,1727701579.484939,142929770.0549770937517946111,518822.10384774,42921.25728362417215668765629,15999.803611,1323.6361407545714737526832,3874044649.431073,320493028.1368215627833134463,0.05216976608924117,0.058766724492291415,0.050815421269898284
2020-09-25,9938,4331,2368208,546.803971369199,3047124387.845351662986260784,0.24634105,0.02372994055171944816462,0.176036,0.0169574815685915310384,1046.94946,100.852247103983596430424,0,0,0,0,0,6.811432786461,3.671760804366636,0.000009016562542148678,0.0963296233076844,153.0861545559962,-15.990024230733926,31632267242.576009,31632267242.576009,27593893101.741706,4250,9046,4643996092.19522,447354394.2035239362314909486,801970.34139189,77253.50089021582226642883952,25178.043907,2425.3914851856483936989508,7254623708.231049,698835169.0528934899573723729,0.0531038706032958,0.06571820347813476,0.054398071470428695
2020-09-26,7696,4294,1807358,420.903120633442,3026314315.774178770319562467,0.24785351,0.023712417896198642088438,0.177267,0.0169593288519716532846,848.898285,81.215032562122421781333,0,0,0,0,0,23.056563694529,3.655957460096888,0.000008906239889333298,0.0956710998210138,143.98847178076625,-10.444845964817146,31632481715.334688,31632481715.334688,27594107574.500385,3425,6929,1371951264.482716,131256086.3738920272926436975,294063.63316133,28133.39120190758630525955635,18450.777655,1765.206190806835920486639,2037566914.174871,194936267.6380191417142137042,0.05299813839978113,0.06456519874358592,0.053460415520072906
2020-09-27,11546,4369,2572482,588.803387502861,3198204429.235077535950422842,0.23547485,0.02380731243673853684965,0.175489,0.017742537906748041641,1025.728451,103.704653419288110364219,0,0,0,0,0,23.6186526502,3.882724407918551,0.00000939725534421413,0.101103419056169,161.8107164325674,-7.526572839581807,31632999745.125173,31632999745.125173,27594625606.93387,4356,9288,1339322789.22173,135410113.2101616738426653524,186703.90550296,18876.40319748914228843576024,19557.4687715,1977.3269608829032219263835,1734105874.311463,175324032.8982761730461975652,0.05310592755326766,0.06528623953888087,0.053478511090758095
2020-09-28,12884,4351,2876685,661.15490691795,3181957960.211959254388381692,0.23347399,0.0234843676668820428362,0.175753,0.01767840636362757014,1181.845346,118.87786999681386631948,0,0,0,0,0,6.690388245105,3.85271697138553,0.000009376632626426584,0.10058665492838,169.09649803845318,-13.941846878642504,31633997198.510937,31633997198.510937,27595623110.653169,5062,10532,4728275256.918634,475601391.6740719273287574329,499977.21983659,50291.0360837538662217534242,18003.992998499998,1810.961431073088837774120143,5265760079.319015,529665192.0341006598639971457,0.05311186918377939,0.06395759791555816,0.053435721092504176
2020-09-29,9416,4357,2101138,482.244204728024,3205240709.043700461504818286,0.23908644,0.02422455038649293469336,0.176413,0.017874395584008771422,904.942166,91.689922260455479888804,0,0,0,0,0,26.621209659225,3.924207794109982,0.000009345998715302672,0.101321306162294,160.76485303526573,-13.505828118933756,31634419555.444972,31634419555.444972,27594575468.356269,3785,7677,1188316382.327964,120401767.9915212517545185894,180732.56333464,18312.05938312525047367206416,19999.223964,2026.347494264731038013416,1387483888.72002,140581679.8842514049820469259,0.0530735166023183,0.06398394319925542,0.053456168765864585
2020-09-30,8541,4266,1911432,448.06188466948,3198527554.168345477945178845,0.2317511,0.0234318959290296061923,0.175599,0.017754468018670331307,889.924211,89.978479053069367465023,0,0,0,0,0,32.462652411294,3.944419447486994,0.000009385882194366892,0.101108024639493,163.36162736697864,-17.448682994275924,31634754665.348235,31634754665.348235,27594910573.259532,3840,7674,974496916.165193,98529458.21074027821785976715,149102.79845501,15075.48942000650989262970993,11112.751001,1123.588302021658499882493,1144214875.343746,115689305.8091298820961021608,0.05307500634803231,0.06330558109869305,0.05310397612919164
2020-10-01,8004,4327,1746316,403.585856251444,3091765268.053439840487505,0.39040234,0.038154755356618267071656,0.176036,0.0172043295487359355024,1268.417204,123.9648002846134713597136,0,0,0,0,0,22.414427074638,3.8272646023178623,0.000009214236618478468,0.0977318818238084,148.0233367245191,-21.906933358711044,31635175854.15261,31635175854.15261,27600317442.737198,3249,6718,1411375617.534628,137936395.0618988663554818373,337109.33793033,32946.32997630930215617446877,20243.561799,1978.4413894328301749353116,2264700532.215975,221333444.7808476569229658192,0.05315888466826861,0.06327186094609018,0.052301263949854036
2020-10-02,8858,4300,1897815,441.352325581395,2938398119.602802805979730593,0.24092426,0.02237758198741654640237,0.174741,0.0162303333589699714545,833.597947,77.4264343637897358898015,0,0,0,0,0,21.298304030913,3.6509392473372078,0.000008787256303736151,0.0928822277483245,142.23123977749373,-19.54395783903449,31635741205.139306,31635741205.139306,27610546823.343804,3460,7432,1485364335.076747,137963948.4598370006397081604,352769.67705162,32766.03348661145175255501069,32031.999114500002,2975.203436987117898623110747,2621784239.847649,243517160.8724971602261950141,0.05330633357258021,0.06232155932961135,0.0524944032905729
2020-10-03,8238,4214,1779341,422.245135263408,2958505184.74594216284702899,0.24102482,0.022539715187826599164904,0.174565,0.016324648149360511018,833.945887,77.9874154663383830875564,0,0,0,0,0,14.641903817106,3.6882906246650946,0.000008859299716728037,0.0935161581609172,136.77591019581422,-2.9546870048793528,31636299468.751886,31636299468.751886,27611105088.293898,3460,6661,2160668439.290784,202057411.5020190798669149471,413932.9981143,38709.42371967951990355843596,16516.686211,1544.5770400021162363527292,2757207700.439357,257843471.3967857216035460982,0.05271802699854374,0.05304129942011378,0.0520840477816505
2020-10-04,6824,4363,1470921,337.135228054091,3074446878.173365345672368633,0.24291416,0.02360630765755478495852,0.175313,0.0170368520895154980485,690.604957,67.1127326820898089737665,0,0,0,0,0,18.413455636453,3.858507878796183,0.00000911148534800367,0.0971796278057845,144.96195295702495,-4.883274722531153,31636742675.30342,31636742675.30342,27611548301.031372,2843,5609,1718131745.606342,166967403.5593271339619674853,430113.27235362,41798.24772165281180656551489,19985.136964,1942.148171809146023968258,2412505344.63145,234446371.4707501763403306225,0.05275652096547626,0.05238741773448859,0.052415140277789166
2020-10-05,7623,4328,1774180,409.930683918669,3077677214.661472298630263173,0.23371452,0.02273540273319347624592,0.174433,0.016968584172515843868,802.341961,78.050638929387928159356,0,0,0,0,0,8.062998896555,3.901021942806437,0.000009030150480434913,0.097278520535196,151.34399211407253,8.661393740082437,31637788051.556034,31637788051.556034,27613593683.564998,3433,6859,3923823934.178289,381703787.1574562443287635596,624992.96585827,60798.39106359677071588267092,29465.904797,2866.399624883094823735212,4286826752.821847,417016164.305207630629681227,0.052710875630065414,0.04623370674815108,0.052393357620057535
2020-10-06,7387,4353,1608289,369.466804502642,2930729227.918694829612739649,0.24323826,0.022531679496820316766732,0.176036,0.0163065906321738252952,725.57972,67.211999051599145339704,0,0,0,0,0,22.545342509457,3.795754927262512,0.000008741871473606467,0.0926321356550582,122.74423366200183,0.0013268662566909596,31638364021.230052,31638364021.230052,27617585541.531426,2983,6229,1403321506.779453,129992668.1836549657743912792,365860.85057025,33890.47194089837520876693855,22778.959677,2110.0636828809647188882014,2278947238.202102,211103749.7198573454994101723,0.05285496165263764,0.04677564971610124,0.05258787609577077
2020-10-07,8186,4281,1760733,411.290119131044,2962853925.899948945505221045,0.22485162,0.02105651313823261993194,0.174433,0.016334997969956056321,833.52495,78.05649370335729676815,0,0,0,0,0,16.655367694185,3.8670765827707454,0.000008778902489528576,0.093646259423137,126.8123767726411,0.47338678526992356,31638785618.893843,31638785618.893843,27618975690.409212,3707,6916,1899614958.96249,177891835.2510730847154211311,450201.75439315,42159.71028465233247450431155,16208.207375,1517.837992623252369035375,3113595333.383002,291576556.3286533400712013173,0.05240994862470167,0.046804993323567114,0.05217052319651403
2020-10-08,8746,4322,1890767,437.475011568718,3036837576.57460347627502952,0.22255798,0.021361641919734185736382,0.174433,0.0167424923832656695597,893.125163,85.7242679930426559069167,0,0,0,0,0,22.963346354305,3.978890068830315,0.000008803678918656886,0.0959823679192909,125.08746280081499,5.458980427596074,31639535910.681032,31639535910.681032,27621944112.769934,4013,7461,1377827753.08573,132247170.3260844345020685089,437321.71275016,41975.17353228030733235606154,20088.932893,1928.1833480418709302455737,3262857298.828974,313176769.7243462755135144545,0.052428030620928684,0.04678575298403167,0.052333962750174566
2020-10-09,6645,4265,1509857,354.01101992966,3227082331.096066753171089901,0.23995826,0.02447441658315574875988,0.174433,0.017791202135944837754,770.026072,78.538404412580265341936,0,0,0,0,0,25.281873536018,4.23966873386049,0.000009210178742356111,0.101994474302138,144.53056546633132,9.404695685093921,31639776107.247615,31639776107.247615,27621426185.429118,3209,5848,1251480672.987773,127644113.3406737831415817587,333450.58907429,34010.11753837044955518783202,22049.249189,2248.901579788897637466082,1950019044.90646,198891167.3643916210919880115,0.05258676114465183,0.04785652110326319,0.05305581252165961
2020-10-10,9529,4284,2236638,522.091036414566,3326526582.00936124304097376,0.2370734,0.0249230286791127027602,0.175577,0.018458041291821735431,1017.756127,106.994564306091152182081,0,0,0,0,0,4.568323714676,4.343140723874898,0.000009301004622276526,0.105127899963103,160.97933854936454,8.321425014085406,31642661778.432562,31642661778.432562,27624311856.614065,4293,8450,6926536680.572015,728172255.2459383118154343625,903722.93468718,95006.49427215572520084711954,20658.253204,2171.758776242564031532012,7636458798.106711,802804876.5997200830631566842,0.052590343456454476,0.047623615194455224,0.05298912332852529
2020-10-11,7814,4283,1734197,404.902404856409,3366664729.804591546252484849,0.23484942,0.02498690805909629058234,0.175577,0.018680592680586349379,826.904802,87.978902656856561378454,0,0,0,0,0,31.616358801553,4.445649671500646,0.00000935076358523783,0.106395442914427,162.81900467679236,9.570733460359081,31642941065.740691,31642941065.740691,27624801767.086328,3521,6855,1000840775.636255,106484897.6106380098924437509,218745.92917491,23273.57002029242853784542657,16503.832827,1755.932603414324874495129,1499503344.494021,159540322.489105975447916141,0.052584815568942136,0.04765180284741077,0.053031415578945765
2020-10-12,10376,4307,2357870,547.45066171349,3469491822.394164874018658717,0.22953774,0.02516735613911260293312,0.174477,0.019130295510812076576,997.800561,109.402497709062349611168,0,0,0,0,0,18.234559230033,4.594880157693258,0.000009494270847410249,0.109643652233888,166.12056454065882,12.416996506388942,31643344158.156702,31643344158.156702,27629955121.528979,4347,9156,1735350098.621447,190270122.7172931784708169959,266821.17670545,29255.2483073291376806842896,18905.619505,2072.88117027242979478544,2443014693.915121,267861053.5019078651923118204,0.05250989738966147,0.04790677683178828,0.05311640069985563
2020-10-13,10601,4325,2501999,578.496878612717,3458898325.494383958176219681,0.26865435,0.029365279877771317257,0.174433,0.01906640955160146926,1436.76347,157.0455174640123774234,0,0,0,0,0,4.459788949894,4.568350594044705,0.000009558842019958709,0.10930506011822,162.58628841821383,15.004286992271638,31644448315.140921,31644448315.140921,27634813022.524366,5348,10159,7095503547.515244,775574441.8301970257218921457,767389.44446994,83879.5493618742400216363068,6663.961028,728.40466079101515273016,7795909366.370137,852132341.9672822122854975961,0.052232842447237145,0.04759868121030125,0.05311461796339239
2020-10-14,8048,4207,1780979,423.337057285477,3400471711.191065770308368617,0.23043102,0.02476143980185213191192,0.174433,0.018744057240889151668,844.06882,90.70115332150316740072,0,0,0,0,0,31.465495218202,4.511099368033994,0.000009411933242611236,0.107457059391796,171.47504891057986,11.286529177297913,31644935478.763723,31644935478.763723,27636302685.888818,3663,7225,1005702762.957248,108069861.5295903325292299374,184463.32819619,19821.88681358634653916445724,11273.476637,1211.414648534133635470052,1332747546.217486,143213132.2281627775515001449,0.05226061207314335,0.04771122448801044,0.05314090503090439
2020-10-15,7170,4299,1577544,366.956036287509,3372119069.880821795366866822,0.236296,0.025179682870562032512,0.175489,0.018700093811457073008,726.373918,77.402346635946568785696,0,0,0,0,0,28.184591646542,4.49107027500526,0.000009264000648705834,0.106559920060272,176.6721740228291,14.323031299878888,31645285281.496994,31645285281.496994,27638711060.133816,3074,6220,1122786722.559441,119644063.400668829546822628,258352.48202738,27530.01983221047140635424736,19505.898259499998,2078.546959236118526776743879,1606952438.210314,171236723.3563502403706920454,0.052111227155761046,0.047205469034486164,0.0531352221730354
2020-10-16,6689,4319,1474198,341.328548275064,3297909810.891758442542362573,0.23418524,0.02440540777428977855672,0.175269,0.018265503902773698282,676.32697,70.48281732700083845266,0,0,0,0,0,14.8626632776,4.399804097508776,0.0000091907781893588,0.104214116031778,165.09119256572413,14.024362038055616,31645519210.527364,31645519210.527364,27643109833.323448,2888,5886,2129195731.576617,221892251.024892008883613735,510459.94732628,53197.13218023622997461452584,18737.533709,1952.715512099077590204602,3004567249.962502,313118320.0128723171475403886,0.05209813988913272,0.047253923750842364,0.05310362652047074
2020-10-17,6392,4231,1381750,326.57764121957,3355211112.364013710084249649,0.2294987,0.0243322785029440115841,0.174477,0.018498679758788011911,660.956248,70.076961240289948704264,0,0,0,0,0,28.044719047773,4.489537664308068,0.000009330761774567538,0.106023600582243,178.73940804354652,12.730396520055187,31645889159.945675,31645889159.945675,27643479787.741759,2880,5452,1128408136.520769,119637893.5602311427806621049,338536.31769615,35892.83932999993036435946445,12535.135685500001,1329.020219163672912956177082,1845700004.079432,195687760.027161974070420726,0.05195094413620261,0.0470976220142023,0.053084516698961415
2020-10-18,7434,4285,1602369,373.948424737456,3401034684.735795447313951998,0.22991859,0.02470883775385519847232,0.174565,0.01876011097015570912,778.274437,83.639416855357364406976,0,0,0,0,0,25.364997351133,4.562949764676746,0.000009353463760328766,0.107467768282048,175.50266713589474,18.838235156380428,31647020675.164823,31647020675.164823,27644611302.960907,3385,6232,1247665049.480136,134083778.4311412081322213985,305800.22330375,32863.66753860593991237608,15099.310672,1622.689220517150472416256,1905746991.628967,204806376.1005918951306228844,0.05194731034161748,0.046407768688987196,0.05271381171376998
2020-10-19,7016,4264,1563242,366.613977485929,3447068333.372024255318383279,0.23979876,0.0261189333986594290014,0.176036,0.01917387963043016254,763.998841,83.214920897555911927115,0,0,0,0,0,22.016461997051,4.644525345037732,0.000009273111051437632,0.108920218764515,175.96485509539858,19.12568955392304,31647644234.213023,31647644234.213023,27651190763.810981,3186,6136,1437453676.183371,156567768.8737490745422078801,297190.45553598,32370.0494317048095577297497,15146.342289,1649.742915600104877074835,1823560635.168762,198622623.3129394828261620804,0.0518224808555956,0.046419298118312385,0.05254749724874001
2020-10-20,7346,4205,1673951,398.085850178359,3234412159.852979424121819368,0.24680608,0.02522339191920827516672,0.176036,0.017990744068743152224,772.996634,78.999662616134888771056,0,0,0,0,0,20.189154977556,4.366880320543053,0.000008566964130704688,0.102199232365784,160.68232274763716,14.292875018949003,31648106203.739462,31648106203.739462,27653652736.843119,3132,6622,1567579536.584011,160205425.3111973408893978796,445823.0652659,45562.7750411357998940219656,19472.2549425,1990.04950755434346188742,2952240338.190822,301716696.3224045577134956344,0.05149546110644525,0.04787705999599977,0.051959491477336105
2020-10-21,8778,4317,1962172,454.522121843873,3352961958.819903230139410131,0.22784835,0.0241389419212416487035,0.174565,0.01849394299533680365,925.064299,98.00410398835505706979,0,0,0,0,0,20.154538024105,4.537640090118104,0.000008245561403664631,0.10594301833321,174.3745217629358,31.753833688599155,31648729775.417857,31648729775.417857,27659942530.281378,4060,8085,1570302913.297497,166362630.3321697977658049754,427272.42558759,45266.5304173011528766608639,10902.0768025,1154.998922557320956361025,3454497560.875627,365979898.4238757792816536727,0.051537427548618786,0.04337146542323302,0.052107529536888485
2020-10-22,8794,4271,1942695,454.857176305315,3506072691.81012774451625996,0.23034883,0.02551777217779680650734,0.174565,0.01933810516952527837,885.000215,98.03928183039259190207,0,0,0,0,0,21.911538798456,4.751596012681864,0.000008523087380149489,0.110778822613498,205.8016381537062,35.973503472934794,31649304524.951012,31649304524.951012,27668517301.501575,3842,7669,1444412682.106179,160010336.2917272801879146041,396930.53613912,43971.49745283623177691784176,17160.931813,1901.067821194661631411874,3044060281.650918,337217413.9658018059308708912,0.05161897417055557,0.04384891937955491,0.05234175307313153
2020-10-23,8924,4326,1972115,455.874942209894,3424862637.858448127407734499,0.23765398,0.02568836350907292335228,0.175225,0.01894032448300383185,945.625186,102.213998357202752642996,0,0,0,0,0,17.815422726974,4.663349818587298,0.00000834462018348291,0.108091450894586,187.69937082761467,41.070904446328875,31684861379.078685,31684861379.078685,27710588125.495678,3979,7172,1778507412.630992,192241446.6580600724543086093,354181.7694558,38284.0213408891853203862988,20039.128619,2166.058487090931464756734,2540191650.537004,274573001.0568579289030962603,0.05130371999990654,0.04226272214128403,0.05236243926137423
2020-10-24,8008,4200,1805922,429.981428571429,3426674884.71088884462474233,0.23791919,0.02573006914317621145471,0.175489,0.018978477960801943601,796.077624,86.092812895233184965816,0,0,0,0,0,29.71854226807,4.774421377608042,0.000008246709730365178,0.108146253957809,162.5285946865391,30.724658485364753,31685562461.069936,31685562461.069936,27711321902.477103,3346,6156,1066188313.520112,115304272.1207941153247209546,199917.12668063,21620.28835251888536823753967,24295.6952995,2627.4884339412733926187955,1230689831.845928,133094495.0981029836583004518,0.05129970439036046,0.040459813177917414,0.05095589077239307
2020-10-25,6861,4243,1501367,353.84562809333,3374135726.438222412275446278,0.23536176,0.0250629763974924977688,0.175577,0.018696674459532169885,720.442335,76.717769436544760871675,0,0,0,0,0,41.615451199941,4.769984919260553,0.000008165156247600259,0.106487036796005,162.06444330223772,10.54443393376203,31685882413.105212,31685882413.105212,27710549548.714954,3061,5582,761397065.259986,81078917.30471034947377115593,153904.41251859,16388.82483893462588610023295,16988.561385,1809.061561315684665266925,859094430.678755,91482420.25093155041262237378,0.05132093846533685,0.030286268257819302,0.0509409332180375
2020-10-26,8149,4267,1792662,420.122334192641,3276338291.068787467544315786,0.23544896,0.02434513269384334568832,0.174565,0.01804980616054011723,803.822753,83.114283384880800840726,0,0,0,0,0,27.231869567219,4.686551343622017,0.000007904708138811157,0.103398769286742,144.41841312243977,8.077328974147385,31686434119.761677,31686434119.761677,27712101405.28253,3414,6731,1163579094.029769,120312646.2904603605346450226,209163.45286682,21627.24360619465574651770044,25490.254614999998,2635.660955996695317016791427,1407879201.246543,145572976.7132939096294032329,0.05098302564407427,0.030823987056666075,0.05025928151781522
2020-10-27,9731,4228,2153847,509.424550614948,3257879590.283999018375265992,0.2253357,0.0231676626490459493553,0.174433,0.017934152905469626357,908.778894,93.435185098344771868326,0,0,0,0,0,21.411885972654,4.715138306115365,0.0000075181025327791775,0.102813991076629,140.03299666815593,1.691903237723026,31687123086.738715,31687123086.738715,27721004847.744419,4033,7946,1479884729.780832,152152855.4021259801788873753,240344.53321236,24710.78069301214336428993444,28443.9514,2924.4361654236689518306,1909777660.905449,196351863.3866782377144826514,0.050685310836917526,0.0292004002821357,0.050166542497551064
2020-10-28,11512,4256,2562298,602.043703007519,3142621908.029243809820290321,0.22066658,0.021884168543852008086244,0.174389,0.0172946817238650630202,1132.240217,112.2876683046230727437506,0,0,0,0,0,19.717075613223,4.577947520033128,0.000007462043212242151,0.0991730081820818,128.59135418152505,-1.4054018868653533,31688278551.149573,31688278551.149573,27721110312.755277,5131,10119,1607149009.962655,159385801.9148510486184581552,191860.52249598,19027.38516731231379284853116,15917.779515,1578.614078081669066094327,1941436627.136806,192538110.5080317541874464827,0.050596970373217164,0.029944596944818005,0.049563959564770374
2020-10-29,8814,4285,1915615,447.051341890315,3027210516.344410570154047508,0.23410091,0.022363133881674835967407,0.174433,0.0166631925197650306541,881.155837,84.1748370540304565612249,0,0,0,0,0,9.130191287767,4.40405288081635,0.000007089143778369799,0.0955277528894477,128.916945948748,-5.718000973621799,31689330323.175705,31689330323.175705,27722162084.781409,3764,7469,3470828739.98881,331560470.1952441643320650802,491425.19650433,46944.74473531391391898435854,20751.5487265,1982.34881881842511422335405,3670454792.69084,350630298.4280595495045244491,0.05068917633946075,0.03065057812550726,0.04976087967344437
2020-10-30,8764,4338,1880694,433.539419087137,2964495370.412453096730974551,0.23609287,0.022085886561437091573206,0.174433,0.0163177627963570276154,814.756499,76.2183949566441084770062,0,0,0,0,0,21.105625162108,4.318476388194828,0.000006876822496379625,0.0935474525826938,126.23552379252122,-7.477717108762533,31689749838.905632,31689749838.905632,27724551225.04847,3451,7694,1501483590.062038,140459964.945021355558067158,239265.86664587,22382.71231471166186941524461,30828,2883.8808682192844664,1840911577.97336,172212588.5493949147120134372,0.050623917055043585,0.030846041197310593,0.04940834392310904
